Rank,Rank Δ,Player,Code,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played,Title,Title Count,Leaderboard Rank
-,-,Warpfield,-,886.31,-1.04,1358.52,0.0,157.4,0.35,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2025-01-29,-,0,989.0
1110,-18,Nimnaros,-,885.87,-0.93,1414.59,0.0,176.24,0.31,5,0.0,3,0.0,2,0.0,0,0.0,60.0,0.0,2026-02-07,-,0,-
1111,new,MyriamVanErum,-,885.49,435.49,1311.82,-188.18,142.11,142.11,7,7.0,3,3.0,4,4.0,0,0.0,42.86,42.86,2026-08-15,-,0,-
-,-,Ryuk,-,885.3,-0.99,1378.06,0.0,164.25,0.33,8,0.0,2,0.0,6,0.0,0,0.0,25.0,0.0,2022-01-01,-,0,-
-,-,SonnyBB,-,884.09,-1.0,1374.31,0.0,163.41,0.33,8,0.0,2,0.0,6,0.0,0,0.0,25.0,0.0,2022-01-01,-,0,-
-,-,PabloSalinas,-,884.07,-1.0,1371.57,0.0,162.5,0.33,8,0.0,2,0.0,6,0.0,0,0.0,25.0,0.0,2022-01-01,-,0,-
-,-,Lidocaina,-,884.07,-1.0,1371.57,0.0,162.5,0.33,8,0.0,2,0.0,6,0.0,0,0.0,25.0,0.0,2022-01-01,-,0,-
1112,-19,sackn,-,883.22,-1.05,1350.2,0.0,155.66,0.35,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2026-01-28,-,0,-
-,-,GAM3NURD,US,883.06,-1.22,1285.48,0.0,134.14,0.41,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2024-12-05,-,0,1287.0
1113,-19,XRipper,-,879.9,-1.04,1348.34,0.0,156.14,0.35,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2026-02-04,-,0,-
1114,-19,jurgen18,-,878.53,-1.29,1258.97,0.0,126.81,0.43,9,0.0,3,0.0,6,0.0,0,0.0,33.33,0.0,2026-02-08,-,0,1287.0
1115,-19,Lexa7,-,875.86,-1.22,1275.8,0.0,133.31,0.41,10,0.0,3,0.0,7,0.0,0,0.0,30.0,0.0,2026-02-01,-,0,-
-,-,DanReyLop,-,875.73,-1.11,1318.18,0.0,147.48,0.37,8,0.0,3,0.0,5,0.0,0,0.0,37.5,0.0,2025-03-16,-,0,939.0
-,-,Machote,-,875.65,-0.77,1511.29,0.0,211.88,0.26,2,0.0,1,0.0,1,0.0,0,0.0,50.0,0.0,2024-02-23,-,0,-
-,-,maciejka,-,875.12,-1.0,1366.52,0.0,163.8,0.33,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2024-04-04,-,0,-
-,-,clickk,-,874.48,-1.21,1278.96,0.0,134.83,0.4,9,0.0,2,0.0,7,0.0,0,0.0,22.22,0.0,2025-03-23,-,0,939.0
-,-,Gideon333,-,873.74,-1.04,1343.69,0.0,156.65,0.35,9,0.0,3,0.0,6,0.0,0,0.0,33.33,0.0,2023-11-07,-,0,-
-,-,HeM99,-,873.47,-1.04,1344.74,0.0,157.09,0.35,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2025-02-04,-,0,989.0
-,-,alban,-,873.32,-1.07,1332.74,0.0,153.14,0.36,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2025-02-12,-,0,1118.0
1116,-18,Qirgi,-,871.04,-1.22,1273.15,0.0,134.04,0.41,11,0.0,5,0.0,6,0.0,0,0.0,45.45,0.0,2026-02-03,-,0,1067.0
1117,-20,SCN,-,870.82,-1.44,1211.97,0.0,113.72,0.48,14,0.0,4,0.0,10,0.0,0,0.0,28.57,0.0,2026-02-04,-,0,1184.0
-,-,Kirian,-,870.41,-1.01,1352.52,0.0,160.7,0.34,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2025-02-02,-,0,1067.0
-,-,Rychlik,CZ,869.8,-0.85,1445.63,0.0,191.94,0.28,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2024-04-04,-,0,-
-,-,DecMoon,FR,869.29,-2.84,1042.04,0.0,57.58,0.95,80,0.0,18,0.0,59,0.0,3,0.0,22.5,0.0,2024-04-14,-,0,-
1118,-18,jandaron,TR,867.62,-1.33,1234.4,0.0,122.26,0.44,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2026-04-05,-,0,1280.0
1119,-20,MATADORDELMAR,-,867.61,-1.42,1214.24,0.0,115.54,0.47,15,0.0,5,0.0,10,0.0,0,0.0,33.33,0.0,2026-01-29,-,0,1287.0
-,-,JFK2016,US,867.12,-1.38,1222.67,0.0,118.52,0.46,15,0.0,5,0.0,10,0.0,0,0.0,33.33,0.0,2023-07-15,-,0,-
-,-,postalrat,-,866.92,-0.97,1370.12,0.0,167.73,0.32,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2024-02-23,-,0,-
-,-,Rincy73,-,865.78,-0.97,1371.43,0.0,168.55,0.32,7,0.0,2,0.0,5,0.0,0,0.0,28.57,0.0,2023-01-15,-,0,-
-,-,pootify,-,864.76,-0.93,1391.62,0.0,175.62,0.31,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2025-02-01,-,0,1067.0
1120,-19,rubenman,-,864.67,-1.42,1210.43,0.0,115.25,0.47,13,0.0,3,0.0,10,0.0,0,0.0,23.08,0.0,2026-01-31,-,0,-
-,-,FLOW_OF_C_H,-,864.16,-0.92,1394.37,0.0,176.74,0.31,5,0.0,2,0.0,3,0.0,0,0.0,40.0,0.0,2024-02-23,-,0,-
1121,-19,GWItheUltimate,CA,863.59,-1.63,1164.37,0.0,100.26,0.54,23,0.0,4,0.0,19,0.0,0,0.0,17.39,0.0,2025-12-14,-,0,1114.0
-,-,prnv1992,-,862.99,-1.15,1287.43,0.0,141.48,0.38,8,0.0,2,0.0,6,0.0,0,0.0,25.0,0.0,2024-04-04,-,0,-
-,-,BlueJay,-,862.87,-1.06,1326.33,0.0,154.49,0.35,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2025-02-02,-,0,1184.0
-,-,Ptarr,-,862.39,-0.96,1372.35,0.0,169.99,0.32,7,0.0,2,0.0,5,0.0,0,0.0,28.57,0.0,2023-01-15,-,0,-
-,-,Raphi,-,860.93,-1.58,1170.58,0.0,103.22,0.53,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2025-02-12,-,0,1184.0
-,-,Alessannr,-,860.48,-1.13,1294.88,0.0,144.8,0.38,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2024-04-04,-,0,-
-,-,wheelerruss,GB,860.01,-2.83,1033.43,0.0,57.81,0.94,78,0.0,16,0.0,60,0.0,2,0.0,20.51,0.0,2024-12-12,-,0,1111.0
-,-,Ranger,-,859.77,-1.01,1344.95,0.0,161.73,0.34,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2025-01-30,-,0,1184.0
-,-,Terumo,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,cleantroll,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,qifeng,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Arnekin,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,G,2,1287.0
-,-,ADRILU,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,ColdSpark,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,FalcoLombardi,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,hehasmoments,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,manulao,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,rhode,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,JuanitosCZ,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,yangziduan,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,1245.0
-,-,Eira,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Ostua,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,JediPrzemo,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,RickLoftson,CA,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,huihuang,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,GrzeHu,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,SlemmeOdder,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Luitheone,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,flautert,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Shobalk,US,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Calo,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Abby1991,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,samtheman,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Goldan,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,G,10,-
-,-,Karhaix,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,thelittlejim,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,pororo2,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,madrabbit,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,P,2,552.0
-,-,G_7,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,G,12,-
-,-,est,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,DanielLin,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,ligohigh,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,LyraInfinite,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Aftermath,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,Zelbot,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
-,-,BrentC,-,859.65,-0.76,1500.0,0.0,213.45,0.25,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15,-,0,-
1122,-19,madmanmatt666,-,858.84,-1.01,1344.35,0.0,161.84,0.34,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2026-02-06,-,0,1287.0
-,-,PocketAmazing,-,857.93,-0.93,1381.78,0.0,174.62,0.31,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2024-02-23,-,0,-
1123,-19,SargeGunz,-,857.92,-1.2,1267.3,0.0,136.46,0.4,9,0.0,3,0.0,6,0.0,0,0.0,33.33,0.0,2026-01-31,-,0,-
-,-,Brandon12129,US,857.61,-0.97,1362.36,0.0,168.25,0.32,7,0.0,2,0.0,5,0.0,0,0.0,28.57,0.0,2023-05-14,-,0,-
-,-,berpdreyfuss,-,856.32,-0.92,1388.79,0.0,177.49,0.31,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2023-03-01,-,0,-
-,-,KaiMorten,-,856.08,-1.15,1281.99,0.0,141.97,0.38,7,0.0,2,0.0,5,0.0,0,0.0,28.57,0.0,2025-01-31,-,0,1184.0
-,-,Krucik,-,855.99,-1.06,1316.22,0.0,153.41,0.35,10,0.0,2,0.0,7,0.0,1,0.0,20.0,0.0,2023-03-01,-,0,-
1124,-19,rem_Abaddon,-,854.19,-1.21,1257.93,0.0,134.58,0.4,11,0.0,3,0.0,8,0.0,0,0.0,27.27,0.0,2026-01-29,-,0,1067.0
1125,-19,Beewiz,-,853.42,-1.21,1257.19,0.0,134.59,0.4,9,0.0,2,0.0,7,0.0,0,0.0,22.22,0.0,2026-01-30,-,0,1287.0
-,-,eotta,-,853.39,-1.86,1117.24,0.0,87.95,0.62,28,0.0,6,0.0,22,0.0,0,0.0,21.43,0.0,2024-10-31,-,0,-
-,-,Signor_Darcy,-,852.19,-1.1,1297.93,0.0,148.58,0.37,10,0.0,3,0.0,7,0.0,0,0.0,30.0,0.0,2024-01-16,-,0,-
-,-,Ananasantti,FI,852.05,-1.1,1296.62,0.0,148.19,0.37,9,0.0,2,0.0,7,0.0,0,0.0,22.22,0.0,2024-04-04,-,0,-
-,-,MartinCZE,CZ,851.46,-2.38,1059.28,0.0,69.27,0.79,51,0.0,11,0.0,40,0.0,0,0.0,21.57,0.0,2025-02-01,-,0,915.0
-,-,Siccarius,US,851.04,-0.93,1379.45,0.0,176.14,0.31,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2024-02-23,P,2,-
1126,-19,Zielonus,-,850.85,-1.32,1222.8,0.0,123.99,0.44,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2026-02-08,-,0,1118.0
-,-,Shalif,FR,850.06,-1.37,1206.49,0.0,118.81,0.46,16,0.0,5,0.0,11,0.0,0,0.0,31.25,0.0,2024-12-12,-,0,1184.0
-,-,hors7,-,849.18,-1.75,1128.52,0.0,93.12,0.58,31,0.0,3,0.0,24,0.0,4,0.0,9.68,0.0,2023-11-15,-,0,-
-,-,rrobby,IT,848.46,-0.98,1348.89,0.0,166.81,0.33,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2024-02-23,-,0,1287.0
1127,-19,Leoneed.P87,-,846.95,-1.09,1294.14,0.0,149.06,0.36,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2026-01-29,-,0,-
1128,-19,Zzharg,-,846.05,-1.15,1270.77,0.0,141.57,0.38,9,0.0,2,0.0,7,0.0,0,0.0,22.22,0.0,2026-02-14,-,0,-
-,-,popdragon,-,843.78,-0.88,1401.56,0.0,185.93,0.29,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2024-01-16,-,0,-
-,-,8bitMeeple,-,843.71,-0.95,1357.16,0.0,171.15,0.32,7,0.0,2,0.0,5,0.0,0,0.0,28.57,0.0,2023-01-15,-,0,-
-,-,FuManchu,-,843.69,-2.5,1040.48,0.0,65.6,0.83,58,0.0,10,0.0,48,0.0,0,0.0,17.24,0.0,2025-05-18,-,0,1051.0
-,-,maffoffo,-,843.69,-0.91,1381.53,0.0,179.28,0.3,5,0.0,2,0.0,3,0.0,0,0.0,40.0,0.0,2025-02-03,-,0,798.0
1129,-19,Less5,-,841.96,-2.18,1067.62,0.0,75.22,0.73,37,0.0,6,0.0,31,0.0,0,0.0,16.22,0.0,2025-12-13,-,0,987.0
1130,-19,Gramadancho,-,840.07,-1.3,1215.39,0.0,125.1,0.43,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2026-01-29,-,0,1118.0
-,-,djed,-,837.46,-0.94,1355.42,0.0,172.65,0.31,7,0.0,2,0.0,5,0.0,0,0.0,28.57,0.0,2023-01-15,-,0,-
-,-,Schallers3000,DE,837.15,-1.85,1101.8,0.0,88.22,0.62,30,0.0,1,0.0,28,0.0,1,0.0,3.33,0.0,2024-10-01,G,4,-
1131,-19,Mathilda,-,836.92,-0.87,1396.55,0.0,186.54,0.29,3,0.0,1,0.0,2,0.0,0,0.0,33.33,0.0,2025-12-12,-,0,-
1132,-19,JimBryan,-,836.24,-1.27,1223.99,0.0,129.25,0.42,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2026-02-07,-,0,1067.0
-,-,Balquaz,NO,835.6,-1.03,1313.79,0.0,159.4,0.34,9,0.0,4,0.0,5,0.0,0,0.0,44.44,0.0,2024-02-23,-,0,-
1133,-19,Wolfric,-,834.7,-0.94,1353.0,0.0,172.77,0.31,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2026-02-01,-,0,-
-,-,mladodoc,-,834.48,-0.72,1512.17,0.0,225.9,0.24,3,0.0,2,0.0,1,0.0,0,0.0,66.67,0.0,2024-01-16,-,0,-
-,-,Sir_Jacob,-,834.17,-1.79,1108.63,0.0,91.49,0.6,24,0.0,6,0.0,18,0.0,0,0.0,25.0,0.0,2023-11-07,-,0,-
1134,-19,vekijo,-,833.28,-1.07,1289.66,0.0,152.13,0.36,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2026-02-04,-,0,-
-,-,bobis,-,832.55,-1.29,1211.03,0.0,126.16,0.43,14,0.0,4,0.0,10,0.0,0,0.0,28.57,0.0,2023-08-18,-,0,-
-,-,LuisPerdomo,-,830.92,-0.9,1374.18,0.0,181.09,0.3,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2024-02-23,-,0,-
-,-,karatox,-,830.6,-2.12,1062.44,0.0,77.28,0.71,30,0.0,2,0.0,27,0.0,1,0.0,6.67,0.0,2024-10-01,-,0,-
1135,-18,Clarinachos,-,829.58,-1.06,1291.11,0.0,153.84,0.35,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2026-02-02,-,0,1271.0
1136,-20,RuslanP,-,829.57,-1.09,1279.69,0.0,150.04,0.36,9,0.0,2,0.0,7,0.0,0,0.0,22.22,0.0,2026-03-23,-,0,-
1137,-19,Emerson6Motorcar,-,829.43,-1.08,1282.7,0.0,151.09,0.36,7,0.0,1,0.0,6,0.0,0,0.0,14.29,0.0,2026-04-06,-,0,-
-,-,bedtimeformonkeys,-,829.27,-0.88,1382.35,0.0,184.36,0.29,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2023-03-01,-,0,-
-,-,Kozzie,-,827.74,-0.95,1342.81,0.0,171.69,0.32,6,0.0,3,0.0,3,0.0,0,0.0,50.0,0.0,2024-08-11,-,0,-
1138,-19,Lenni010,-,827.14,-0.97,1331.93,0.0,168.27,0.32,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2026-01-29,-,0,-
1139,-19,Nomade,-,826.34,-1.42,1170.38,0.0,114.68,0.47,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2025-12-10,-,0,1118.0
1140,-19,jormapa,-,826.03,-1.09,1274.52,0.0,149.5,0.36,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2026-01-29,-,0,-
1141,-19,Gregoriocasa,-,823.8,-1.1,1270.5,0.0,148.9,0.37,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2026-02-05,-,0,-
1142,-19,Tomek,-,822.13,-1.01,1304.68,0.0,160.85,0.34,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2026-02-08,-,0,1287.0
-,-,master176281,DE,820.0,-0.95,1332.66,0.0,170.89,0.32,7,0.0,2,0.0,5,0.0,0,0.0,28.57,0.0,2023-01-15,-,0,-
-,-,Szymonn,-,819.83,-1.45,1157.38,0.0,112.52,0.48,15,0.0,1,0.0,14,0.0,0,0.0,6.67,0.0,2023-10-09,-,0,-
1143,-19,cagreat1,-,819.67,-1.06,1279.65,0.0,153.33,0.35,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2026-02-03,-,0,-
-,-,mariyka,RU,818.1,-1.77,1095.73,0.0,92.54,0.59,25,0.0,3,0.0,22,0.0,0,0.0,12.0,0.0,2024-12-15,-,0,1287.0
-,-,ConquistadorColumbus,-,817.2,-1.17,1236.84,0.0,139.88,0.39,12,0.0,2,0.0,9,0.0,1,0.0,16.67,0.0,2024-04-04,-,0,-
-,-,liladre,-,814.87,-1.97,1066.22,0.0,83.78,0.66,28,0.0,5,0.0,23,0.0,0,0.0,17.86,0.0,2023-10-09,-,0,-
-,-,Seppel,-,814.82,-0.82,1407.9,0.0,197.69,0.27,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2024-02-23,-,0,750.0
1144,-19,firstfloorfinest,BE,814.74,-1.1,1259.2,0.0,148.16,0.37,9,0.0,2,0.0,7,0.0,0,0.0,22.22,0.0,2025-12-13,-,0,-
-,-,Tleilax,-,814.39,-1.17,1232.87,0.0,139.49,0.39,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-04-14,-,0,-
-,-,calatravag,-,812.9,-1.1,1256.94,0.0,148.02,0.37,7,0.0,1,0.0,6,0.0,0,0.0,14.29,0.0,2024-04-04,-,0,-
-,-,Sinkadus,SE,812.8,-0.89,1364.82,0.0,184.01,0.3,7,0.0,2,0.0,5,0.0,0,0.0,28.57,0.0,2023-01-15,-,0,-
1145,-18,kackajoni,-,812.35,-1.38,1168.35,0.0,118.67,0.46,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2026-02-03,-,0,1118.0
-,-,funkenschlag,-,811.39,-0.95,1325.8,0.0,171.47,0.32,7,0.0,2,0.0,5,0.0,0,0.0,28.57,0.0,2023-01-15,-,0,-
1146,-18,RodaxIII,-,809.11,-1.88,1070.01,0.0,86.97,0.63,23,0.0,4,0.0,19,0.0,0,0.0,17.39,0.0,2025-11-18,-,0,1270.0
-,-,Apofis,BG,807.52,-0.76,1455.16,0.0,215.88,0.25,3,0.0,1,0.0,2,0.0,0,0.0,33.33,0.0,2023-01-15,-,0,-
-,-,Gladue,-,806.88,-0.94,1329.78,0.0,174.3,0.31,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2023-03-01,-,0,-
-,-,Cespac,-,806.85,-0.71,1500.0,0.0,231.05,0.24,3,0.0,1,0.0,1,0.0,1,0.0,33.33,0.0,2023-01-15,-,0,-
-,-,dburstin,-,805.81,-0.9,1350.27,0.0,181.49,0.3,5,0.0,2,0.0,3,0.0,0,0.0,40.0,0.0,2025-02-02,-,0,939.0
1147,-21,Moskbnea,-,805.8,-8.71,963.43,-9.62,52.54,-0.3,104,7.0,15,0.0,88,7.0,1,0.0,14.42,-1.04,2026-08-18,-,0,1057.0
-,-,maurice986,-,805.16,-1.02,1282.95,0.0,159.26,0.34,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2025-01-30,-,0,1118.0
1148,-19,vyvy,-,804.98,-1.19,1217.81,0.0,137.61,0.4,8,0.0,2,0.0,6,0.0,0,0.0,25.0,0.0,2026-02-05,-,0,755.0
-,-,srfdevotee,US,804.35,-0.82,1402.41,0.0,199.35,0.27,3,0.0,1,0.0,2,0.0,0,0.0,33.33,0.0,2024-12-22,-,0,1287.0
1149,-19,haakonaugustus,-,803.98,-1.08,1258.88,0.0,151.63,0.36,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2026-02-05,-,0,-
-,-,hopek,-,801.89,-0.92,1331.83,0.0,176.65,0.31,7,0.0,3,0.0,4,0.0,0,0.0,42.86,0.0,2023-10-05,-,0,-
1150,-10,omoi,-,801.14,28.73,1068.8,-10.54,89.22,-13.09,24,7.0,3,1.0,21,6.0,0,0.0,12.5,0.74,2026-08-17,-,0,-
-,-,CainsAngel,-,801.01,-0.92,1334.35,0.0,177.78,0.31,5,0.0,1,0.0,4,0.0,0,0.0,20.0,0.0,2025-02-01,-,0,989.0
-,-,BubbaOFC,-,800.36,-0.93,1329.24,0.0,176.29,0.31,7,0.0,2,0.0,5,0.0,0,0.0,28.57,0.0,2023-01-15,-,0,-
-,-,TwoFold,-,800.36,-0.95,1315.48,0.0,171.71,0.32,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-12-15,-,0,1184.0
-,-,Marchely,-,798.75,-1.16,1221.17,0.0,140.81,0.39,9,0.0,2,0.0,7,0.0,0,0.0,22.22,0.0,2025-01-31,-,0,1118.0
1151,-20,thebigcheese,-,797.86,-1.27,1182.12,0.0,128.09,0.42,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2026-02-02,-,0,1287.0
1152,-20,Fifagi,-,797.59,-1.04,1266.62,0.0,156.34,0.35,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2026-02-01,-,0,-
-,-,Grishnakk,-,797.29,-0.97,1302.06,0.0,168.26,0.32,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-04-04,-,0,-
1153,-20,Panxo,CL,796.91,-1.41,1144.33,0.0,115.81,0.47,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2026-02-01,-,0,922.0
-,-,MBK,-,796.01,-0.9,1341.7,0.0,181.89,0.3,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2024-02-23,-,0,-
-,-,CharlieFish,-,795.67,-1.1,1240.03,0.0,148.12,0.37,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2025-01-27,-,0,1118.0
-,-,But,-,794.64,-1.29,1175.57,0.0,126.97,0.43,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2025-01-28,-,0,1184.0
-,-,Jagophile,-,794.09,-0.97,1297.21,0.0,167.71,0.32,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-02-23,-,0,-
